ChfId,ChfProjectCode,PooledFundId,ClstrId,GlbIndicId,GlbIndicType,TgtM,TgtW,TgtB,TgtG,TgtTotal,AchM,AchW,AchB,AchG,AchTotal
24888,CBPF-UKR-23-S-NGO-24888,1,1,22,1,,,,,190,0,0,0,0,1
24888,CBPF-UKR-23-S-NGO-24888,1,1,10,2,434,,644,,1078,58,0,215,0,273
24889,CBPF-UKR-23-S-INGO-24889,1,1,11,1,,,,,0.2,,,,,0.072088143
24889,CBPF-UKR-23-S-INGO-24889,1,1,50,1,0.106143345,0.042832765,0.037372014,0.013651877,0.2,0.030204778,0.014846416,0.018430034,0.005802048,0.069283276
24891,CBPF-SYR-23-R-UN-24891,1,1,54,2,663,,555,779,1997,109,0,267,197,573
24898,CBPF-SYR-23-R-UN-24898,1,1,66,2,890,,684,,1574,80,0,191,0,271
24903,CBPF-UKR-23-S-NGO-24903,1,1,69,1,0.01679558,0.099005525,0.084198895,,0.2,0.000883978,0.026187845,0.040110497,,0.06718232
24903,CBPF-UKR-23-S-NGO-24903,1,1,44,2,,0.077542063,0.02253109,0.099926847,0.2,,0.003218727,0.008046818,0.024725677,0.035991222
24903,CBPF-UKR-23-S-NGO-24903,1,1,8,2,778,755,265,151,1949,1,169,121,71,362
24903,CBPF-UKR-23-S-NGO-24903,1,1,68,2,294,199,,,493,124,52,0,0,176
24903,CBPF-UKR-23-S-NGO-24903,1,1,34,1,471,880,617,55,2023,13,261,228,0,502
24905,CBPF-SYR-23-R-INGO-24905,1,1,74,2,0.055282818,0.018996798,,0.125720384,0.2,0.005763074,0.00298826,,0.017289221,0.026040555
24905,CBPF-SYR-23-R-INGO-24905,1,1,2,2,,0.2,,,0.2,,0.073428886,,,0.073428886
24913,CBPF-SYR-23-R-NGO-24913,1,1,10,1,296,,209,,505,63,0,41,0,104
24913,CBPF-SYR-23-R-NGO-24913,1,1,68,2,820,648,,,1468,10,35,0,0,45
24927,CBPF-UKR-23-S-INGO-24927,1,1,64,2,,0.2,,,0.2,,0.075059952,,,0.075059952
24927,CBPF-UKR-23-S-INGO-24927,1,1,36,2,0.072468354,0.083122363,0.044409283,,0.2,0.019936709,0.038185654,0.006751055,,0.064873418
24930,CBPF-SYR-23-R-UN-24930,1,1,11,1,,,,,0.2,,,,,0.056625222
24930,CBPF-SYR-23-R-UN-24930,1,1,28,1,,,0.028460543,0.171539457,0.2,,,0.00698577,0.061836999,0.068822768
24954,CBPF-UKR-23-S-INGO-24954,1,1,7,2,805,92,898,445,2240,395,2,226,84,707
24954,CBPF-UKR-23-S-INGO-24954,1,1,57,2,992,,,414,1406,223,0,0,28,251
24954,CBPF-UKR-23-S-INGO-24954,1,1,16,1,,,,,774,0,0,0,0,951
24955,CBPF-UKR-23-S-INGO-24955,1,1,72,1,0.111412429,0.007231638,,0.081355932,0.2,0.043276836,0.002372881,,0.023954802,0.06960452
24958,CBPF-SYR-23-R-UN-24958,1,1,3,1,,0.105882353,,0.094117647,0.2,,0.040677966,,0.006181456,0.046859422
24968,CBPF-YEM-23-R-NGO-24968,1,1,21,2,,,,,0.2,,,,,0.104671533
24968,CBPF-YEM-23-R-NGO-24968,1,1,75,2,229,177,882,,1288,98,30,350,0,478
24968,CBPF-YEM-23-R-NGO-24968,1,1,51,1,754,747,542,342,2385,302,198,68,168,736
24977,CBPF-UKR-23-S-NGO-24977,1,1,39,2,127,,503,160,790,62,0,29,39,130
24977,CBPF-UKR-23-S-NGO-24977,1,1,57,1,312,,,691,1003,155,0,0,301,456
24977,CBPF-UKR-23-S-NGO-24977,1,1,12,1,,,,,1586,0,0,0,0,118
24977,CBPF-UKR-23-S-NGO-24977,1,1,61,1,829,215,333,,1377,330,91,69,0,490
24977,CBPF-UKR-23-S-NGO-24977,1,1,10,2,838,,153,,991,186,0,73,0,259
24985,CBPF-UKR-23-S-INGO-24985,1,1,26,2,142,287,465,799,1693,69,142,198,277,686
24985,CBPF-UKR-23-S-INGO-24985,1,1,31,2,0.04389234,,0.017184265,0.138923395,0.2,0.012215321,,0,0.026915114,0.039130435
24993,CBPF-YEM-23-R-NGO-24993,1,1,4,1,,0.092987013,0.015480519,0.091532468,0.2,,0.033662338,0.002701299,0.019636364,0.056
24993,CBPF-YEM-23-R-NGO-24993,1,1,4,1,,0.074968394,0.025537295,0.099494311,0.2,,0.020733249,0.001643489,0.008849558,0.031226296
24997,CBPF-YEM-23-R-INGO-24997,1,1,40,2,0.2,,,,0.2,0.068402367,,,,0.068402367
24997,CBPF-YEM-23-R-INGO-24997,1,1,30,1,863,575,,,1438,401,225,0,0,626
25054,CBPF-UKR-23-S-NGO-25054,1,1,32,1,,,267,,267,0,0,111,0,111
25196,CBPF-SSD-23-R-UN-25196,1,1,76,1,913,677,296,,1886,39,18,21,0,78
25196,CBPF-SSD-23-R-UN-25196,1,1,71,1,,105,254,,359,0,19,61,0,80
25198,CBPF-SSD-23-R-UN-25198,1,1,7,2,120,754,921,440,2235,7,100,437,211,755
25198,CBPF-SSD-23-R-UN-25198,1,1,37,1,0.033137485,,0.166862515,,0.2,0.010105758,,0.061809636,,0.071915394
25228,CBPF-LEB-23-S-INGO-25228,1,1,79,1,0.110097324,0.076277372,0.013625304,,0.2,0.043917275,0.031751825,0.004501217,,0.080170316
25241,CBPF-LEB-23-S-INGO-25241,1,1,18,2,,,,,0.2,,,,,0.035970091
25241,CBPF-LEB-23-S-INGO-25241,1,1,10,1,897,,606,,1503,254,0,14,0,268
25241,CBPF-LEB-23-S-INGO-25241,1,1,46,1,,260,535,617,1412,0,122,91,282,495
25241,CBPF-LEB-23-S-INGO-25241,1,1,62,1,,0.052564841,0.093025937,0.054409222,0.2,,0.011066282,0.015446686,0.005302594,0.031815562
25241,CBPF-LEB-23-S-INGO-25241,1,1,30,1,420,93,,,513,159,19,0,0,178
25242,CBPF-TUR-23-R-NGO-25242,1,1,7,2,314,647,782,806,2549,102,205,136,360,803
25244,CBPF-TUR-23-R-UN-25244,1,1,36,1,0.150046773,0.00767072,0.042282507,,0.2,0.047146866,0.000935454,0.019270346,,0.067352666
25244,CBPF-TUR-23-R-UN-25244,1,1,34,2,965,973,747,836,3521,105,42,19,177,343
25244,CBPF-TUR-23-R-UN-25244,1,1,40,1,0.2,,,,0.2,0.000335008,,,,0.000335008
25246,CBPF-LEB-23-S-NGO-25246,1,1,79,1,0.080754717,0.084075472,0.035169811,,0.2,0.025660377,0.037584906,0.013283019,,0.076528302
25246,CBPF-LEB-23-S-NGO-25246,1,1,66,2,873,,480,,1353,132,0,234,0,366
25246,CBPF-LEB-23-S-NGO-25246,1,1,53,2,,,,,0.2,,,,,0.119970194
25246,CBPF-LEB-23-S-NGO-25246,1,1,12,2,,,,,154,0,0,0,0,253
25248,CBPF-TUR-23-R-NGO-25248,1,1,32,2,,,661,,661,0,0,293,0,293
25256,CBPF-LEB-23-S-INGO-25256,1,1,66,1,204,,291,,495,16,0,17,0,33
25256,CBPF-LEB-23-S-INGO-25256,1,1,6,1,,,512,952,1464,0,0,84,52,136
25257,CBPF-TUR-23-R-INGO-25257,1,1,67,1,,875,671,802,2348,0,101,79,1,181
25257,CBPF-TUR-23-R-INGO-25257,1,1,17,2,,,,,0.2,,,,,0.006621881
25266,CBPF-TUR-23-R-NGO-25266,1,1,64,2,,0.2,,,0.2,,0.052747253,,,0.052747253
25266,CBPF-TUR-23-R-NGO-25266,1,1,58,2,,0.023270952,0.097640358,0.07908869,0.2,,0.004882018,0.001952807,0.030919447,0.037754272
25266,CBPF-TUR-23-R-NGO-25266,1,1,55,1,0.034131737,,0.165868263,,0.2,0.00239521,,0.043712575,,0.046107784
25266,CBPF-TUR-23-R-NGO-25266,1,1,10,2,658,,469,,1127,127,0,83,0,210
25267,CBPF-TUR-23-R-NGO-25267,1,1,46,1,,438,378,408,1224,0,17,95,148,260
25267,CBPF-TUR-23-R-NGO-25267,1,1,75,1,754,980,83,,1817,192,187,10,0,389
25267,CBPF-TUR-23-R-NGO-25267,1,1,48,1,0.048715678,,0.151284322,,0.2,0.012577502,,0.009211692,,0.021789194
25267,CBPF-TUR-23-R-NGO-25267,1,1,11,1,,,,,0.2,,,,,0.028246014
25267,CBPF-TUR-23-R-NGO-25267,1,1,60,2,0.05766471,,0.06223092,0.080104371,0.2,0.010828441,,0.023744292,0.033529028,0.068101761
25278,CBPF-DRC-23-R-INGO-25278,1,1,54,1,39,,209,725,973,14,0,24,289,327
25278,CBPF-DRC-23-R-INGO-25278,1,1,68,1,616,819,,,1435,106,222,0,0,328
25281,CBPF-TUR-23-R-NGO-25281,1,1,37,1,0.177504726,,0.022495274,,0.2,0.020415879,,0.008695652,,0.029111531
25289,CBPF-TUR-23-R-NGO-25289,1,1,43,1,598,231,665,313,1807,94,48,9,110,261
25296,CBPF-DRC-23-R-NGO-25296,1,1,74,1,0.047767857,0.023660714,,0.128571429,0.2,0.012946429,0.004017857,,0.040401786,0.057366071
25297,CBPF-TUR-23-R-UN-25297,1,1,14,2,,,,,0.2,,,,,0.030465549
25301,CBPF-TUR-23-R-INGO-25301,1,1,41,1,0.093311582,,,0.106688418,0.2,0.001305057,,,0.044045677,0.045350734
25301,CBPF-TUR-23-R-INGO-25301,1,1,2,2,,0.2,,,0.2,,0.043434343,,,0.043434343
25302,CBPF-TUR-23-R-NGO-25302,1,1,65,1,0.115534554,0.059539279,,0.024926167,0.2,0.02976964,0.028942705,,0.007560543,0.066272888
25308,CBPF-LEB-23-S-INGO-25308,1,1,71,2,,296,464,,760,0,3,5,0,8
25308,CBPF-LEB-23-S-INGO-25308,1,1,18,2,,,,,0.2,,,,,0.024656679
25314,CBPF-MM-23-R-INGO-25314,1,1,22,1,,,,,397,0,0,0,0,257
25317,CBPF-MM-23-R-INGO-25317,1,1,29,2,0.087683125,0.015084102,0.055561584,0.041671188,0.2,0.027672273,0.004449267,0.004666305,0.018231145,0.055018991
25322,CBPF-DRC-23-R-NGO-25322,1,1,19,2,,,,,0.2,,,,,0.016116654
25330,CBPF-TUR-23-R-NGO-25330,1,1,6,2,,,287,99,386,0,0,96,24,120
25336,CBPF-MM-23-R-INGO-25336,1,1,58,1,,0.016461366,0.076035834,0.1075028,0.2,,0.005487122,0.032474804,0.045352744,0.08331467
25336,CBPF-MM-23-R-INGO-25336,1,1,78,2,362,202,600,220,1384,126,13,88,27,254
25336,CBPF-MM-23-R-INGO-25336,1,1,14,2,,,,,0.2,,,,,0.05603047
25336,CBPF-MM-23-R-INGO-25336,1,1,56,1,,0.04406165,0.147416138,0.008522212,0.2,,0.019764279,0.03862194,0.003263826,0.061650045
25336,CBPF-MM-23-R-INGO-25336,1,1,40,1,0.2,,,,0.2,0.014559387,,,,0.014559387
25340,CBPF-TUR-23-R-UN-25340,1,1,26,1,855,742,863,493,2953,160,107,272,227,766
25340,CBPF-TUR-23-R-UN-25340,1,1,3,2,,0.135791091,,0.064208909,0.2,,0.01797235,,0.022119816,0.040092166
25340,CBPF-TUR-23-R-UN-25340,1,1,74,1,0.066163522,0.126037736,,0.007798742,0.2,0.022138365,0.009308176,,0.001006289,0.03245283
25340,CBPF-TUR-23-R-UN-25340,1,1,56,1,,0.048275862,0.101149425,0.050574713,0.2,,0.004420866,0.005658709,0.001945181,0.012024757
25345,CBPF-SSD-23-R-INGO-25345,1,1,63,1,0.039001189,0.113198573,0.039120095,0.008680143,0.2,0.016765755,0.026397146,0.016052319,0.000356718,0.059571938
25348,CBPF-TUR-23-R-NGO-25348,1,1,53,2,,,,,0.2,,,,,0.094661191
25351,CBPF-LEB-23-S-NGO-25351,1,1,77,2,,,,0.2,0.2,,,,0.009022556,0.009022556
25358,CBPF-SSD-23-R-NGO-25358,1,1,65,2,0.030383091,0.117305152,,0.052311757,0.2,0.00660502,0.019286658,,0.02007926,0.045970938
25359,CBPF-LEB-23-S-INGO-25359,1,1,79,2,0.04360515,0.125665236,0.030729614,,0.2,0.002575107,0.012875536,0.014763948,,0.030214592
25359,CBPF-LEB-23-S-INGO-25359,1,1,3,2,,0.132436975,,0.067563025,0.2,,0.014453782,,0.004705882,0.019159664
25360,CBPF-SSD-23-R-INGO-25360,1,1,62,2,,0.073632452,0.116779348,0.009588199,0.2,,0.001720959,0.002089736,0.000245851,0.004056546
25364,CBPF-TUR-23-R-UN-25364,1,1,13,2,,,,,0.2,,,,,0.066888889
25370,CBPF-TUR-23-R-NGO-25370,1,1,27,1,,,689,690,1379,0,0,118,91,209
25375,CBPF-LEB-23-S-INGO-25375,1,1,63,1,0.011096606,0.07310705,0.109007833,0.006788512,0.2,0.000130548,0.0345953,0.054308094,0.001436031,0.090469974
25376,CBPF-SSD-23-R-INGO-25376,1,1,7,2,641,492,548,38,1719,263,146,177,10,596
25376,CBPF-SSD-23-R-INGO-25376,1,1,11,2,,,,,0.2,,,,,0.053622474
25376,CBPF-SSD-23-R-INGO-25376,1,1,21,2,,,,,0.2,,,,,0.015890688
25376,CBPF-SSD-23-R-INGO-25376,1,1,40,2,0.2,,,,0.2,0.097863683,,,,0.097863683
25376,CBPF-SSD-23-R-INGO-25376,1,1,71,1,,430,293,,723,0,176,33,0,209
25378,CBPF-TUR-23-R-NGO-25378,1,1,27,1,,,375,463,838,0,0,84,114,198
25378,CBPF-TUR-23-R-NGO-25378,1,1,6,2,,,507,572,1079,0,0,40,147,187
25378,CBPF-TUR-23-R-NGO-25378,1,1,35,2,814,738,943,,2495,316,357,389,0,1062
25378,CBPF-TUR-23-R-NGO-25378,1,1,43,1,867,128,514,805,2314,117,17,18,3,155
25378,CBPF-TUR-23-R-NGO-25378,1,1,73,1,0.004315789,0.049157895,0.049578947,0.096947368,0.2,0.000736842,0.016526316,0.020842105,0.044947368,0.083052632
25378,CBPF-TUR-23-R-NGO-25378,1,1,32,2,,,125,,125,0,0,3,0,3
25378,CBPF-TUR-23-R-NGO-25378,1,1,48,2,0.094885745,,0.105114255,,0.2,0.0085963,,0.04211099,,0.050707291
25382,CBPF-SSD-23-R-UN-25382,1,1,12,1,,,,,2402,0,0,0,0,267
25387,CBPF-LEB-23-S-NGO-25387,1,1,27,1,,,97,235,332,0,0,0,5,5
25396,CBPF-LEB-23-S-NGO-25396,1,1,47,1,,651,304,593,1548,0,28,132,72,232
25396,CBPF-LEB-23-S-NGO-25396,1,1,63,1,0.06534296,0.057310469,0.068231047,0.009115523,0.2,0.008483755,0.005685921,0.032310469,0.000270758,0.046750903
25440,CBPF-LEB-23-S-INGO-25440,1,1,62,1,,0.077997244,0.07478181,0.047220946,0.2,,0.000643087,0.037023427,0.000367478,0.038033992
25446,CBPF-LEB-23-S-INGO-25446,1,1,10,1,382,,796,,1178,109,0,351,0,460
25453,CBPF-LEB-23-S-INGO-25453,1,1,66,2,60,,911,,971,22,0,137,0,159
25453,CBPF-LEB-23-S-INGO-25453,1,1,77,2,,,,0.2,0.2,,,,0.075324675,0.075324675
25454,CBPF-MM-23-S-INGO-25454,1,1,60,1,0.06754386,,0.07872807,0.05372807,0.2,0.016885965,,0.036732456,0.005263158,0.058881579
25458,CBPF-MM-23-S-NGO-25458,1,1,18,2,,,,,0.2,,,,,0.06252073
25459,CBPF-MM-23-S-NGO-25459,1,1,39,1,656,,774,602,2032,83,0,292,274,649
25461,CBPF-MM-23-S-NGO-25461,1,1,34,1,451,234,506,274,1465,126,69,202,124,521
25461,CBPF-MM-23-S-NGO-25461,1,1,48,1,0.10097561,,0.09902439,,0.2,0.029918699,,0.043577236,,0.073495935
25461,CBPF-MM-23-S-NGO-25461,1,1,74,1,0.065979381,0.021649485,,0.112371134,0.2,0.020618557,0.00652921,,0.027147766,0.054295533
25466,CBPF-ETH-23-R-INGO-25466,1,1,27,2,,,27,163,190,0,0,4,43,47
25466,CBPF-ETH-23-R-INGO-25466,1,1,54,1,686,,548,844,2078,313,0,159,95,567
25466,CBPF-ETH-23-R-INGO-25466,1,1,60,1,0.053333333,,0.01991342,0.126753247,0.2,0.003116883,,0.005021645,0.053160173,0.061298701
25470,CBPF-ETH-23-R-INGO-25470,1,1,52,1,,699,420,90,1209,0,55,62,12,129
25470,CBPF-ETH-23-R-INGO-25470,1,1,17,1,,,,,0.2,,,,,0.012036389
25470,CBPF-ETH-23-R-INGO-25470,1,1,37,1,0.13118527,,0.06881473,,0.2,0.006214039,,0.025316456,,0.031530495
25470,CBPF-ETH-23-R-INGO-25470,1,1,47,1,,701,47,100,848,0,246,8,33,287
25470,CBPF-ETH-23-R-INGO-25470,1,1,39,1,758,,131,153,1042,159,0,22,54,235
25470,CBPF-ETH-23-R-INGO-25470,1,1,20,2,,,,,0.2,,,,,0.045230854
25470,CBPF-ETH-23-R-INGO-25470,1,1,47,1,,604,423,345,1372,0,7,5,78,90
25470,CBPF-ETH-23-R-INGO-25470,1,1,23,2,,,,,0.2,,,,,0.09806867
25470,CBPF-ETH-23-R-INGO-25470,1,1,78,1,796,750,217,248,2011,30,156,74,117,377
25470,CBPF-ETH-23-R-INGO-25470,1,1,8,1,395,116,494,953,1958,108,41,218,204,571
25479,CBPF-ETH-23-R-NGO-25479,1,1,18,1,,,,,0.2,,,,,0.112542373
25479,CBPF-ETH-23-R-NGO-25479,1,1,20,2,,,,,0.040191388,,,,,0.2
25481,CBPF-LEB-23-S-NGO-25481,1,1,62,1,,0.018323864,0.061505682,0.120170455,0.2,,0.000710227,0.013068182,0.003977273,0.017755682
25481,CBPF-LEB-23-S-NGO-25481,1,1,53,1,,,,,0.2,,,,,0.190361446
25487,CBPF-LEB-23-S-NGO-25487,1,1,74,1,0.00246696,0.06907489,,0.12845815,0.2,0.000352423,0.008634361,,0.030132159,0.039118943
25487,CBPF-LEB-23-S-NGO-25487,1,1,57,2,167,,,695,862,56,0,0,236,292
25488,CBPF-MM-23-S-NGO-25488,1,1,24,1,,,,,0.2,,,,,0.068055556
25491,CBPF-MM-23-S-INGO-25491,1,1,38,1,,982,,,982,0,273,0,0,273
25491,CBPF-MM-23-S-INGO-25491,1,1,78,2,731,619,804,849,3003,166,3,237,143,549
25491,CBPF-MM-23-S-INGO-25491,1,1,14,1,,,,,0.2,,,,,0.036440678
25491,CBPF-MM-23-S-INGO-25491,1,1,29,2,0.038625812,0.060631383,0.056731662,0.044011142,0.2,0.004456825,0.02915506,0.023212628,0.000742804,0.057567317
25491,CBPF-MM-23-S-INGO-25491,1,1,31,1,0.018925234,,0.087733645,0.093341121,0.2,0.001051402,,0.031542056,0.018691589,0.051285047
25491,CBPF-MM-23-S-INGO-25491,1,1,62,1,,0.08359375,0.07578125,0.040625,0.2,,0.037065972,0.014756944,0.019097222,0.070920139
25491,CBPF-MM-23-S-INGO-25491,1,1,49,2,0.025029377,0.02773208,0.085898942,0.0613396,0.2,0.00199765,0.008343126,0.026439483,0.007638073,0.044418331
25491,CBPF-MM-23-S-INGO-25491,1,1,52,1,,621,477,531,1629,0,94,187,173,454
25499,CBPF-ETH-23-R-INGO-25499,1,1,22,2,,,,,1349,0,0,0,0,781
25499,CBPF-ETH-23-R-INGO-25499,1,1,71,1,,503,649,,1152,0,79,184,0,263
25499,CBPF-ETH-23-R-INGO-25499,1,1,71,1,,368,613,,981,0,44,118,0,162
25499,CBPF-ETH-23-R-INGO-25499,1,1,48,2,0.016747182,,0.183252818,,0.2,0.002254428,,0.004830918,,0.007085346
25499,CBPF-ETH-23-R-INGO-25499,1,1,71,2,,974,880,,1854,0,185,383,0,568
25500,CBPF-MM-23-S-NGO-25500,1,1,3,1,,0.137869822,,0.062130178,0.2,,0.005621302,,0.015976331,0.021597633
25502,CBPF-ETH-23-R-NGO-25502,1,1,78,1,900,361,96,205,1562,186,43,40,38,307
25502,CBPF-ETH-23-R-NGO-25502,1,1,40,2,0.2,,,,0.2,0.065346535,,,,0.065346535
25502,CBPF-ETH-23-R-NGO-25502,1,1,53,2,,,,,0.2,,,,,0.028379447
25506,CBPF-ETH-23-R-INGO-25506,1,1,38,2,,758,,,758,0,160,0,0,160
25506,CBPF-ETH-23-R-INGO-25506,1,1,35,2,332,489,867,,1688,104,100,297,0,501
25506,CBPF-ETH-23-R-INGO-25506,1,1,8,1,333,213,214,827,1587,29,48,87,161,325
25506,CBPF-ETH-23-R-INGO-25506,1,1,37,2,0.134912281,,0.065087719,,0.2,0.049649123,,0.028245614,,0.077894737
25506,CBPF-ETH-23-R-INGO-25506,1,1,11,1,,,,,0.2,,,,,0.077941981
25506,CBPF-ETH-23-R-INGO-25506,1,1,26,1,645,77,654,422,1798,69,24,223,45,361
25506,CBPF-ETH-23-R-INGO-25506,1,1,72,1,0.063579474,0.075594493,,0.060826033,0.2,0.008635795,0.000625782,,0.023279099,0.032540676
25506,CBPF-ETH-23-R-INGO-25506,1,1,72,1,0.078076202,0.094565896,,0.027357901,0.2,0.028357277,0.004497189,,0.003622736,0.036477202
25506,CBPF-ETH-23-R-INGO-25506,1,1,21,2,,,,,0.161771058,,,,,0.2
25506,CBPF-ETH-23-R-INGO-25506,1,1,20,1,,,,,0.2,,,,,0.052087114
25519,CBPF-ETH-23-R-NGO-25519,1,1,50,2,0.044149692,0.090004737,0.031359545,0.034486026,0.2,0.012126954,0.009758408,0.010516343,0.00776883,0.040170535
25520,CBPF-ETH-23-R-INGO-25520,1,1,43,1,397,701,105,22,1225,183,318,22,0,523
25520,CBPF-ETH-23-R-INGO-25520,1,1,7,1,302,547,911,293,2053,107,256,433,50,846
25520,CBPF-ETH-23-R-INGO-25520,1,1,43,1,518,433,898,150,1999,63,78,59,61,261
25521,CBPF-MM-23-S-INGO-25521,1,1,62,2,,0.0154133,0.122311995,0.062274705,0.2,,0.006836544,0.048104413,0.026724674,0.081665631
25521,CBPF-MM-23-S-INGO-25521,1,1,12,1,,,,,2418,0,0,0,0,468
25525,CBPF-ETH-23-R-INGO-25525,1,1,4,1,,0.007606973,0.036450079,0.155942948,0.2,,0.000792393,0.002852615,0.010618067,0.014263074
25525,CBPF-ETH-23-R-INGO-25525,1,1,46,2,,499,71,23,593,0,100,30,4,134
25525,CBPF-ETH-23-R-INGO-25525,1,1,37,1,0.025381679,,0.174618321,,0.2,0.009160305,,0.013549618,,0.022709924
25525,CBPF-ETH-23-R-INGO-25525,1,1,16,2,,,,,2764,0,0,0,0,568
25526,CBPF-ETH-23-R-INGO-25526,1,1,32,2,,,249,,249,0,0,84,0,84
25526,CBPF-ETH-23-R-INGO-25526,1,1,35,2,960,57,93,,1110,434,15,1,0,450
25526,CBPF-ETH-23-R-INGO-25526,1,1,42,1,0.098653998,,0.080918448,0.020427553,0.2,0.039746635,,0.039588282,0.006175772,0.085510689
25537,CBPF-SSD-23-R-INGO-25537,1,1,14,1,,,,,0.2,,,,,0.087029659
25537,CBPF-SSD-23-R-INGO-25537,1,1,17,2,,,,,0.2,,,,,0.049958689
25537,CBPF-SSD-23-R-INGO-25537,1,1,42,1,0.056543624,,0.074328859,0.069127517,0.2,0.023741611,,0.015016779,0.006543624,0.045302013
25537,CBPF-SSD-23-R-INGO-25537,1,1,7,2,960,739,214,75,1988,411,117,30,12,570
25539,CBPF-SSD-23-R-INGO-25539,1,1,42,1,0.026833631,,0.076803816,0.096362552,0.2,0.001311866,,0.033035182,0.000238521,0.034585569
25540,CBPF-ETH-23-R-INGO-25540,1,1,33,2,0.00244291,,0.105363781,0.092193309,0.2,0.000955921,,0.04078598,0.044822092,0.086563994
25540,CBPF-ETH-23-R-INGO-25540,1,1,39,2,518,,995,308,1821,97,0,97,148,342
25540,CBPF-ETH-23-R-INGO-25540,1,1,46,1,,837,209,544,1590,0,57,28,195,280
25540,CBPF-ETH-23-R-INGO-25540,1,1,19,2,,,,,0.2,,,,,0.016220736
25540,CBPF-ETH-23-R-INGO-25540,1,1,78,1,86,556,345,441,1428,12,48,132,28,220
25543,CBPF-SSD-23-R-NGO-25543,1,1,52,2,,254,631,283,1168,0,61,223,93,377
25544,CBPF-SSD-23-R-INGO-25544,1,1,44,2,,0.077467722,0.065389421,0.057142857,0.2,,0.032902957,0.029487713,0.005581008,0.067971678
25544,CBPF-SSD-23-R-INGO-25544,1,1,70,1,991,547,215,372,2125,416,62,105,89,672
25544,CBPF-SSD-23-R-INGO-25544,1,1,2,2,,0.2,,,0.2,,0.049685535,,,0.049685535
25545,CBPF-VEN-23-S-NGO-25545,1,1,71,2,,100,841,,941,0,8,256,0,264
25545,CBPF-VEN-23-S-NGO-25545,1,1,60,1,0.053725166,,0.063576159,0.082698675,0.2,0.010927152,,0.005877483,0.015645695,0.032450331
25545,CBPF-VEN-23-S-NGO-25545,1,1,11,2,,,,,0.2,,,,,0.071111111
25545,CBPF-VEN-23-S-NGO-25545,1,1,30,2,632,345,,,977,260,56,0,0,316
25546,CBPF-SSD-23-R-NGO-25546,1,1,6,1,,,304,761,1065,0,0,130,146,276
25546,CBPF-SSD-23-R-NGO-25546,1,1,8,2,129,468,438,337,1372,27,32,60,38,157
25546,CBPF-SSD-23-R-NGO-25546,1,1,22,1,,,,,810,0,0,0,0,340
25550,CBPF-MM-23-S-NGO-25550,1,1,2,2,,0.2,,,0.2,,0.071942446,,,0.071942446
25550,CBPF-MM-23-S-NGO-25550,1,1,51,1,141,471,89,326,1027,22,29,32,125,208
25550,CBPF-MM-23-S-NGO-25550,1,1,41,1,0.007363184,,,0.192636816,0.2,0.003383085,,,0.048756219,0.052139303
25550,CBPF-MM-23-S-NGO-25550,1,1,13,2,,,,,0.2,,,,,0.007670894
25550,CBPF-MM-23-S-NGO-25550,1,1,26,2,862,842,810,81,2595,85,273,403,4,765
25550,CBPF-MM-23-S-NGO-25550,1,1,7,2,93,233,952,447,1725,32,27,179,28,266
25550,CBPF-MM-23-S-NGO-25550,1,1,66,1,193,,337,,530,65,0,137,0,202
25550,CBPF-MM-23-S-NGO-25550,1,1,13,1,,,,,0.037703142,,,,,0.2
25550,CBPF-MM-23-S-NGO-25550,1,1,67,2,,548,738,917,2203,0,271,118,92,481
25550,CBPF-MM-23-S-NGO-25550,1,1,56,1,,0.022058824,0.10105042,0.076890756,0.2,,0.006302521,0.043697479,0.015756303,0.065756303
25550,CBPF-MM-23-S-NGO-25550,1,1,75,2,568,149,506,,1223,83,60,135,0,278
25550,CBPF-MM-23-S-NGO-25550,1,1,38,2,,826,,,826,0,61,0,0,61
25550,CBPF-MM-23-S-NGO-25550,1,1,78,2,252,977,443,392,2064,3,149,37,124,313
25550,CBPF-MM-23-S-NGO-25550,1,1,50,2,0.053620955,0.011093991,0.113097072,0.022187982,0.2,0.004930663,0.002773498,0.010169492,0.008012327,0.025885978
25554,CBPF-SSD-23-R-INGO-25554,1,1,26,1,98,434,92,975,1599,38,62,3,66,169
25565,CBPF-SSD-23-R-NGO-25565,1,1,13,1,,,,,0.2,,,,,0.053969177
25566,CBPF-SSD-23-R-NGO-25566,1,1,76,2,231,427,547,,1205,91,90,273,0,454
25566,CBPF-SSD-23-R-NGO-25566,1,1,5,2,0.026372315,,0.070883055,0.10274463,0.2,0.000596659,,0.016945107,0.026849642,0.044391408
25566,CBPF-SSD-23-R-NGO-25566,1,1,23,2,,,,,0.2,,,,,0.004010025
25566,CBPF-SSD-23-R-NGO-25566,1,1,58,1,,0.084880895,0.028974234,0.086144871,0.2,,0.011959164,0.011084103,0.013514827,0.036558094
25569,CBPF-ETH-23-R-INGO-25569,1,1,31,1,0.100706991,,0.057187745,0.042105263,0.2,0.001099764,,0.0136685,0.004713276,0.01948154
25574,CBPF-MM-23-S-INGO-25574,1,1,14,2,,,,,0.2,,,,,0.037269373
25574,CBPF-MM-23-S-INGO-25574,1,1,54,1,199,,284,424,907,22,0,103,127,252
25575,CBPF-ETH-23-R-INGO-25575,1,1,57,1,639,,,960,1599,59,0,0,249,308
