PooledFundId,CHFId,ChfProjectCode,OrganizationTypeId,AllocationYear,CVATypeId,ClusterId,PeopleTargeted,TransferAmount,PeopleReached,TotalAmtTransferred
21,28125,CBPF-SOM-24-S-INGO-28125,2,2024,2,94,2304,34560,0,0
21,28132,CBPF-SOM-24-S-NGO-28132,1,2024,5,94,400,28000,0,0
21,28132,CBPF-SOM-24-S-NGO-28132,1,2024,5,93,250,17500,0,0
21,28136,CBPF-SOM-24-S-INGO-28136,2,2024,2,93,300,15000,0,0
21,28137,CBPF-SOM-24-S-INGO-28137,2,2024,3,9,4800,48000,0,0
21,28143,CBPF-SOM-24-S-NGO-28143,1,2024,1,96,4014,180630,4014,60210
21,28146,CBPF-SOM-24-S-INGO-28146,2,2024,1,96,11106,499770,0,0
21,28151,CBPF-SOM-24-S-NGO-28151,1,2024,1,96,600,162000,0,0
21,28157,CBPF-SOM-24-S-NGO-28157,1,2024,2,7,500,150000,0,0
21,28160,CBPF-SOM-24-S-INGO-28160,2,2024,1,96,6000,360000,0,0
21,28165,CBPF-SOM-24-S-NGO-28165,1,2024,5,94,100,7500,100,7500
21,28165,CBPF-SOM-24-S-NGO-28165,1,2024,5,93,150,11250,150,11250
21,28165,CBPF-SOM-24-S-NGO-28165,1,2024,5,94,300,6000,300,6000
21,28165,CBPF-SOM-24-S-NGO-28165,1,2024,5,93,400,8000,400,8000
21,28166,CBPF-SOM-24-S-NGO-28166,1,2024,5,94,200,4000,0,0
21,28166,CBPF-SOM-24-S-NGO-28166,1,2024,5,93,400,19000,0,0
21,28170,CBPF-SOM-24-S-NGO-28170,1,2024,2,94,960,19200,0,0
21,28171,CBPF-SOM-24-S-NGO-28171,1,2024,2,93,120,50400,0,0
21,28178,CBPF-SOM-24-S-NGO-28178,1,2024,2,93,150,19500,39,5070
21,28186,CBPF-SOM-24-S-NGO-28186,1,2024,3,93,600,117000,0,0
21,28187,CBPF-SOM-24-S-NGO-28187,1,2024,1,96,925,226100,0,0
21,28190,CBPF-SOM-24-S-NGO-28190,1,2024,1,96,11106,499770,0,0
21,28191,CBPF-SOM-24-S-NGO-28191,1,2024,5,93,200,15000,0,0
21,28191,CBPF-SOM-24-S-NGO-28191,1,2024,5,94,250,5000,0,0
21,28191,CBPF-SOM-24-S-NGO-28191,1,2024,5,93,250,5000,0,0
21,28192,CBPF-SOM-24-S-INGO-28192,2,2024,1,96,699,340000,0,0
21,28192,CBPF-SOM-24-S-INGO-28192,2,2024,2,93,7352,240000,0,0
21,28200,CBPF-SOM-24-S-NGO-28200,1,2024,2,7,400,96000,0,0
21,28207,CBPF-SOM-24-S-NGO-28207,1,2024,5,93,100,5000,38,1900
21,28208,CBPF-SOM-24-S-NGO-28208,1,2024,4,9,3000,180000,0,0
21,28224,CBPF-SOM-24-S-NGO-28224,1,2024,5,9,5220,32886,0,0
21,28225,CBPF-SOM-24-S-NGO-28225,1,2024,5,93,600,117000,0,0
21,28232,CBPF-SOM-24-S-NGO-28232,1,2024,1,96,5550,249750,0,0
21,28237,CBPF-SOM-24-S-NGO-28237,1,2024,1,96,4014,180630,4014,180630
21,28238,CBPF-SOM-24-S-INGO-28238,2,2024,1,7,500,40000,0,0
21,28242,CBPF-SOM-24-S-INGO-28242,2,2024,1,96,26280,1311600,0,0
21,28242,CBPF-SOM-24-S-INGO-28242,2,2024,4,9,5400,18000,0,0
21,28244,CBPF-SOM-24-S-NGO-28244,1,2024,1,96,8331,500040,0,0
21,28246,CBPF-SOM-24-S-NGO-28246,1,2024,3,93,80,100,0,0
21,28248,CBPF-SOM-24-S-NGO-28248,1,2024,1,96,5556,250020,0,0
21,28253,CBPF-SOM-24-S-NGO-28253,1,2024,5,93,300,22500,100,7500
21,28253,CBPF-SOM-24-S-NGO-28253,1,2024,5,94,300,6000,140,2800
21,28253,CBPF-SOM-24-S-NGO-28253,1,2024,5,93,300,6000,150,3000
21,28258,CBPF-SOM-24-S-INGO-28258,2,2024,4,9,2500,75000,0,0
21,28261,CBPF-SOM-24-S-INGO-28261,2,2024,4,9,7200,18000,0,0
21,28262,CBPF-SOM-24-S-NGO-28262,1,2024,5,7,400,36000,0,0
21,28263,CBPF-SOM-24-S-NGO-28263,1,2024,1,96,925,402375,0,0
21,28264,CBPF-SOM-24-S-NGO-28264,1,2024,5,93,150,6000,0,0
21,28264,CBPF-SOM-24-S-NGO-28264,1,2024,5,94,150,6000,0,0
21,28264,CBPF-SOM-24-S-NGO-28264,1,2024,5,93,180,3600,0,0
21,28266,CBPF-SOM-24-S-NGO-28266,1,2024,1,96,10710,401625,0,0
21,28269,CBPF-SOM-24-S-INGO-28269,2,2024,1,96,11106,499770,0,0
21,28271,CBPF-SOM-24-S-NGO-28271,1,2024,1,96,5556,250020,5492,83340
21,28273,CBPF-SOM-24-S-NGO-28273,1,2024,1,96,11106,499770,0,0
21,28279,CBPF-SOM-24-S-INGO-28279,2,2024,1,96,6000,360000,0,0
21,28280,CBPF-SOM-24-S-NGO-28280,1,2024,1,93,700,70000,0,0
21,28281,CBPF-SOM-24-S-INGO-28281,2,2024,1,96,5700,296400,0,0
21,28286,CBPF-SOM-24-S-NGO-28286,1,2024,2,93,645,32250,0,0
21,28286,CBPF-SOM-24-S-NGO-28286,1,2024,2,94,25,11250,0,0
21,28300,CBPF-SOM-24-S-NGO-28300,1,2024,1,93,800,48000,0,0
21,28324,CBPF-SOM-24-S-NGO-28324,1,2024,1,96,5550,333000,5550,111000
21,28339,CBPF-SOM-24-S-NGO-28339,1,2024,1,96,11106,499770,0,0
21,28340,CBPF-SOM-24-S-NGO-28340,1,2024,1,96,5550,388500,0,0
21,34156,CBPF-SOM-24-R-NGO-34156,1,2024,4,6,803,40150,0,0
23,25999,CBPF-AFG-23-R-NGO-25999,1,2023,3,95,2160,501930,3820,440583
23,26010,CBPF-AFG-23-R-NGO-26010,1,2023,2,3,15624,334800,17651,334800
23,26021,CBPF-AFG-23-R-NGO-26021,1,2023,3,95,3250,389418,3670,389418
23,26023,CBPF-AFG-23-R-NGO-26023,1,2023,2,3,16310,349500,16310,349500
23,26299,CBPF-AFG-23-S-INGO-26299,2,2023,2,3,32452,521550,32542,521550
23,26301,CBPF-AFG-23-S-INGO-26301,2,2023,2,95,11949,519426,12790,518538
23,26302,CBPF-AFG-23-S-UN-26302,3,2023,2,95,80150,2785000,76708,2785000
23,26303,CBPF-AFG-23-S-INGO-26303,2,2023,2,95,8540,403820,8540,403820
23,26305,CBPF-AFG-23-S-INGO-26305,2,2023,2,95,11949,565017,11949,565017
23,26306,CBPF-AFG-23-S-NGO-26306,1,2023,2,95,11949,518512,13872,518512
23,26310,CBPF-AFG-23-S-INGO-26310,2,2023,2,95,7280,267418,7867,274909
23,26312,CBPF-AFG-23-S-UN-26312,3,2023,2,95,131250,3750000,131250,3750000
23,26312,CBPF-AFG-23-S-UN-26312,3,2023,2,95,80850,854700,80850,854700
23,26312,CBPF-AFG-23-S-UN-26312,3,2023,2,95,4655,365750,4655,365750
23,26319,CBPF-AFG-23-S-INGO-26319,2,2023,5,95,8540,403820,11637,403820
23,26320,CBPF-AFG-23-S-INGO-26320,2,2023,2,3,3300,371250,3300,371250
23,26321,CBPF-AFG-23-S-UN-26321,3,2023,3,95,4200,330000,5970,330000
23,26327,CBPF-AFG-23-S-INGO-26327,2,2023,3,4,45,4653,14,899
23,26328,CBPF-AFG-23-S-INGO-26328,2,2023,2,95,11949,518538,12746,479923
23,26329,CBPF-AFG-23-S-UN-26329,3,2023,2,3,883470,14198625,883455,14198442
23,26330,CBPF-AFG-23-S-INGO-26330,2,2023,2,95,11949,518538,19887,482985
23,26332,CBPF-AFG-23-S-UN-26332,3,2023,3,95,4200,330000,5636,330000
23,26333,CBPF-AFG-23-S-INGO-26333,2,2023,2,3,4355,489938,4355,490920
23,26334,CBPF-AFG-23-S-INGO-26334,2,2023,2,3,29610,318375,29610,318375
23,26335,CBPF-AFG-23-S-INGO-26335,2,2023,3,9,9170,39500,,
23,26335,CBPF-AFG-23-S-INGO-26335,2,2023,2,95,7070,333300,,
23,26336,CBPF-AFG-23-S-INGO-26336,2,2023,2,95,6894,299181,0,0
23,26337,CBPF-AFG-23-S-INGO-26337,2,2023,2,95,10619,460832,12497,460446
23,26339,CBPF-AFG-23-S-NGO-26339,1,2023,2,3,18564,298350,18564,298350
23,26344,CBPF-AFG-23-S-NGO-26344,1,2023,3,3,22400,360000,22400,360000
23,26348,CBPF-AFG-23-S-INGO-26348,2,2023,2,95,12012,567996,13981,567996
23,26352,CBPF-AFG-23-S-INGO-26352,2,2023,2,3,22939,368662,25121,368662
23,26353,CBPF-AFG-23-S-INGO-26353,2,2023,2,95,1591,526621,1591,526823
23,26354,CBPF-AFG-23-S-NGO-26354,1,2023,2,3,24829,399038,37599,399038
23,26355,CBPF-AFG-23-S-INGO-26355,2,2023,2,95,8540,370637,8540,368244
23,26356,CBPF-AFG-23-S-NGO-26356,1,2023,2,3,20300,326250,0,0
23,26357,CBPF-AFG-23-S-NGO-26357,1,2023,2,3,22820,366750,26361,366770
23,26359,CBPF-AFG-23-S-INGO-26359,2,2023,2,3,28700,461250,29965,461227
23,26362,CBPF-AFG-23-S-INGO-26362,2,2023,2,95,6545,245396,5917,245090
23,26364,CBPF-AFG-23-S-INGO-26364,2,2023,2,95,11550,546150,11029,542380
23,26365,CBPF-AFG-23-S-NGO-26365,1,2023,3,7,1500,10500,1500,10110
23,26365,CBPF-AFG-23-S-NGO-26365,1,2023,3,7,1500,15000,1500,14565
23,26365,CBPF-AFG-23-S-NGO-26365,1,2023,3,7,1500,4500,1500,4350
23,26367,CBPF-AFG-23-S-INGO-26367,2,2023,3,95,11949,341400,13699,361200
23,26381,CBPF-AFG-23-S-INGO-26381,2,2023,3,95,12747,477408,17893,553173
23,26384,CBPF-AFG-23-S-INGO-26384,2,2023,2,95,1220,244000,1290,258000
23,26386,CBPF-AFG-23-S-INGO-26386,2,2023,2,3,27020,434250,28202,435712
23,26387,CBPF-AFG-23-S-INGO-26387,2,2023,2,95,12012,567996,14426,567996
23,26388,CBPF-AFG-23-S-INGO-26388,2,2023,2,95,11550,546150,13662,546357
23,26389,CBPF-AFG-23-S-INGO-26389,2,2023,2,95,7880,372706,9615,372044
23,26389,CBPF-AFG-23-S-INGO-26389,2,2023,2,95,3502,78000,4192,78460
23,26391,CBPF-AFG-23-S-INGO-26391,2,2023,2,95,11949,563310,,
23,26393,CBPF-AFG-23-S-INGO-26393,2,2023,1,3,21000,337500,21000,337500
23,26395,CBPF-AFG-23-S-INGO-26395,2,2023,2,3,22136,355725,22137,356724
23,26397,CBPF-AFG-23-S-INGO-26397,2,2023,1,3,31850,511875,32767,511875
23,26402,CBPF-AFG-23-S-NGO-26402,1,2023,3,3,26950,433125,42304,433125
23,26406,CBPF-AFG-23-S-NGO-26406,1,2023,2,95,10696,505768,10696,505768
23,26407,CBPF-AFG-23-S-INGO-26407,2,2023,2,3,32515,522563,0,522563
23,26408,CBPF-AFG-23-S-INGO-26408,2,2023,1,3,32081,515587,35030,515587
23,26411,CBPF-AFG-23-S-NGO-26411,1,2023,2,95,7454,340450,0,0
23,26412,CBPF-AFG-23-S-INGO-26412,2,2023,1,3,35000,562500,0,0
23,26419,CBPF-AFG-23-S-INGO-26419,2,2023,2,3,26110,320750,0,0
23,26420,CBPF-AFG-23-S-INGO-26420,2,2023,2,95,11550,501249,11598,506558
23,26426,CBPF-AFG-23-S-INGO-26426,2,2023,2,95,11950,518538,11949,513450
23,26428,CBPF-AFG-23-S-NGO-26428,1,2023,3,95,10150,479950,10120,479950
23,26433,CBPF-AFG-23-S-INGO-26433,2,2023,2,3,26600,427500,0,0
23,26435,CBPF-AFG-23-S-NGO-26435,1,2023,2,3,23016,493607,25168,490089
23,26437,CBPF-AFG-23-S-INGO-26437,2,2023,2,3,15680,252000,0,0
23,26438,CBPF-AFG-23-S-NGO-26438,1,2023,2,95,1200,552494,0,0
23,26729,CBPF-AFG-23-R-UN-26729,3,2023,2,95,3500,82500,3500,82500
23,26733,CBPF-AFG-23-R-UN-26733,3,2023,2,95,16100,131100,13185,131100
23,26733,CBPF-AFG-23-R-UN-26733,3,2023,2,95,16100,170200,13185,170200
23,26733,CBPF-AFG-23-R-UN-26733,3,2023,2,95,16100,460000,13185,460000
23,26740,CBPF-AFG-23-R-UN-26740,3,2023,2,3,7908,92098,7902,92064
23,26746,CBPF-AFG-23-R-NGO-26746,1,2023,3,3,19600,420000,0,0
23,26902,CBPF-AFG-23-R-INGO-26902,2,2023,3,3,23100,371250,0,0
23,26924,CBPF-AFG-23-R-INGO-26924,2,2023,2,3,25025,536250,25025,536250
23,26942,CBPF-AFG-23-R-UN-26942,3,2023,2,95,11025,595707,8800,595707
23,26954,CBPF-AFG-23-R-INGO-26954,2,2023,2,3,35000,375000,31776,373875
23,27995,CBPF-AFG-24-R-UN-27995,3,2024,3,95,673,370150,0,0
23,28036,CBPF-AFG-24-R-INGO-28036,2,2024,2,102,420,84000,0,0
23,28041,CBPF-AFG-24-R-NGO-28041,1,2024,2,3,4200,192000,0,0
23,28075,CBPF-AFG-24-R-INGO-28075,2,2024,3,95,9072,448350,0,0
23,28075,CBPF-AFG-24-R-INGO-28075,2,2024,3,95,3367,79365,0,0
23,28083,CBPF-AFG-24-R-NGO-28083,1,2024,2,3,2037,93120,0,0
23,28087,CBPF-AFG-24-R-INGO-28087,2,2024,2,3,17555,591360,0,0
23,28093,CBPF-AFG-24-R-INGO-28093,2,2024,3,95,2800,132000,0,0
23,28093,CBPF-AFG-24-R-INGO-28093,2,2024,3,95,14833,349635,0,0
23,28141,CBPF-AFG-24-R-NGO-28141,1,2024,2,3,9800,224000,13736,56000
23,28141,CBPF-AFG-24-R-NGO-28141,1,2024,3,95,5614,375100,8816,177540
23,28152,CBPF-AFG-24-R-INGO-28152,2,2024,3,95,9260,457975,0,0
23,28158,CBPF-AFG-24-R-NGO-28158,1,2024,2,3,21448,490240,21448,367680
23,28195,CBPF-AFG-24-R-NGO-28195,1,2024,3,7,300,3000,123,1230
23,28195,CBPF-AFG-24-R-NGO-28195,1,2024,3,7,600,1200,98,196
23,28195,CBPF-AFG-24-R-NGO-28195,1,2024,2,3,2037,93120,2082,69840
23,28292,CBPF-AFG-24-R-INGO-28292,2,2024,3,6,40,4192,0,0
23,33465,CBPF-AFG-24-S-INGO-33465,2,2024,2,95,6048,285984,0,0
23,33470,CBPF-AFG-24-S-NGO-33470,1,2024,1,104,15750,15750,0,0
23,33471,CBPF-AFG-24-S-NGO-33471,1,2024,5,95,10864,425248,0,0
23,33475,CBPF-AFG-24-S-INGO-33475,2,2024,2,95,12138,475116,8981,351542
23,33476,CBPF-AFG-24-S-INGO-33476,2,2024,2,95,11158,377778,0,0
23,33493,CBPF-AFG-24-S-INGO-33493,2,2024,1,104,7000,468000,0,0
23,33501,CBPF-AFG-24-S-NGO-33501,1,2024,1,104,8820,589680,0,0
23,33510,CBPF-AFG-24-S-INGO-33510,2,2024,2,95,10115,438971,0,0
23,33511,CBPF-AFG-24-S-INGO-33511,2,2024,1,104,3934,262548,0,0
23,33518,CBPF-AFG-24-S-NGO-33518,1,2024,2,95,8050,230000,0,0
23,33519,CBPF-AFG-24-S-INGO-33519,2,2024,2,95,14000,662000,0,0
23,33520,CBPF-AFG-24-S-NGO-33520,1,2024,1,104,800,336000,0,0
23,33521,CBPF-AFG-24-S-NGO-33521,1,2024,1,104,6300,421200,0,0
23,33522,CBPF-AFG-24-S-INGO-33522,2,2024,1,104,8400,561600,0,0
23,33523,CBPF-AFG-24-S-INGO-33523,2,2024,2,95,10850,513050,0,0
23,33527,CBPF-AFG-24-S-UN-33527,3,2024,1,104,27813,693679,0,0
23,33531,CBPF-AFG-24-S-NGO-33531,1,2024,2,95,9800,497158,0,0
23,33532,CBPF-AFG-24-S-INGO-33532,2,2024,1,104,5250,351000,0,0
23,33533,CBPF-AFG-24-S-INGO-33533,2,2024,2,95,8386,328252,0,0
23,33533,CBPF-AFG-24-S-INGO-33533,2,2024,2,95,784,49280,0,0
23,33537,CBPF-AFG-24-S-INGO-33537,2,2024,2,95,12264,404568,15207,0
23,33538,CBPF-AFG-24-S-UN-33538,3,2024,3,95,3360,754560,0,0
23,33538,CBPF-AFG-24-S-UN-33538,3,2024,3,95,8050,632500,0,0
23,33539,CBPF-AFG-24-S-INGO-33539,2,2024,2,95,11411,446620,6736,238928
23,33545,CBPF-AFG-24-S-INGO-33545,2,2024,1,95,7536,7536,0,0
23,33545,CBPF-AFG-24-S-INGO-33545,2,2024,1,104,4353,4353,0,0
23,33553,CBPF-AFG-24-S-NGO-33553,1,2024,2,95,12810,501420,9866,338116
23,33557,CBPF-AFG-24-S-NGO-33557,1,2024,1,104,800,144000,0,0
23,33564,CBPF-AFG-24-S-INGO-33564,2,2024,2,95,7700,304703,0,0
23,33565,CBPF-AFG-24-S-INGO-33565,2,2024,2,95,6104,288632,0,0
23,33566,CBPF-AFG-24-S-UN-33566,3,2024,3,95,4516,354750,0,0
23,33566,CBPF-AFG-24-S-UN-33566,3,2024,3,95,4200,164400,0,0
23,33567,CBPF-AFG-24-S-INGO-33567,2,2024,2,95,11290,441962,6008,225502
23,33570,CBPF-AFG-24-S-INGO-33570,2,2024,2,95,12978,486018,0,0
23,33571,CBPF-AFG-24-S-INGO-33571,2,2024,1,95,9968,568059,0,0
23,33582,CBPF-AFG-24-S-INGO-33582,2,2024,2,95,14000,662000,0,0
23,33583,CBPF-AFG-24-S-NGO-33583,1,2024,3,95,6300,180000,0,0
23,33584,CBPF-AFG-24-S-NGO-33584,1,2024,2,95,13132,375200,16658,375200
23,33588,CBPF-AFG-24-S-INGO-33588,2,2024,1,104,8050,538200,0,0
23,33599,CBPF-AFG-24-S-INGO-33599,2,2024,2,95,1340,388772,0,0
23,33599,CBPF-AFG-24-S-INGO-33599,2,2024,3,95,100,36960,0,0
23,33617,CBPF-AFG-24-S-NGO-33617,1,2024,2,95,11060,455000,11350,0
23,33621,CBPF-AFG-24-S-NGO-33621,1,2024,2,95,14336,299552,0,0
23,33623,CBPF-AFG-24-S-NGO-33623,1,2024,2,95,8400,240000,0,0
23,33628,CBPF-AFG-24-S-UN-33628,3,2024,1,104,9429,630396,0,0
23,33628,CBPF-AFG-24-S-UN-33628,3,2024,5,95,31920,912000,0,0
23,33629,CBPF-AFG-24-S-INGO-33629,2,2024,1,104,7000,468000,0,0
23,33630,CBPF-AFG-24-S-NGO-33630,1,2024,3,95,6300,356400,0,0
23,33638,CBPF-AFG-24-S-INGO-33638,2,2024,2,95,10115,323911,0,0
23,33639,CBPF-AFG-24-S-INGO-33639,2,2024,2,95,8400,397080,0,0
23,33642,CBPF-AFG-24-S-INGO-33642,2,2024,2,95,8400,397200,0,0
23,33642,CBPF-AFG-24-S-INGO-33642,2,2024,2,95,1694,46783,0,0
23,33643,CBPF-AFG-24-S-NGO-33643,1,2024,2,95,5600,146400,0,0
23,33644,CBPF-AFG-24-S-INGO-33644,2,2024,1,104,532,165984,0,0
23,33659,CBPF-AFG-24-S-INGO-33659,2,2024,1,104,5845,390780,6133,260520
23,33663,CBPF-AFG-24-S-INGO-33663,2,2024,3,95,11947,393240,0,0
23,33664,CBPF-AFG-24-S-INGO-33664,2,2024,2,95,4900,231700,0,0
23,33665,CBPF-AFG-24-S-INGO-33665,2,2024,2,95,9702,458766,0,0
23,33666,CBPF-AFG-24-S-NGO-33666,1,2024,2,102,5230,435500,0,0
23,33735,CBPF-AFG-24-S-NGO-33735,1,2024,1,95,8400,328800,0,0
23,33755,CBPF-AFG-24-S-INGO-33755,2,2024,2,102,202,28280,43,2830
23,33755,CBPF-AFG-24-S-INGO-33755,2,2024,2,100,86,12040,7,522
23,34381,CBPF-AFG-24-R-NGO-34381,1,2024,2,95,2100,82200,0,0
23,34381,CBPF-AFG-24-R-NGO-34381,1,2024,2,95,2100,82200,0,0
23,34394,CBPF-AFG-24-R-INGO-34394,2,2024,2,95,3815,149330,0,0
23,34403,CBPF-AFG-24-R-INGO-34403,2,2024,2,3,9345,229620,0,0
23,34415,CBPF-AFG-24-R-INGO-34415,2,2024,2,95,3577,140014,0,0
23,34415,CBPF-AFG-24-R-INGO-34415,2,2024,2,95,1974,390500,0,0
23,34416,CBPF-AFG-24-R-INGO-34416,2,2024,2,3,20804,505240,0,0
23,34417,CBPF-AFG-24-R-INGO-34417,2,2024,2,95,7210,282220,0,0
23,34419,CBPF-AFG-24-R-INGO-34419,2,2024,2,95,7420,241008,0,0
23,34419,CBPF-AFG-24-R-INGO-34419,2,2024,3,9,50,25500,0,0
23,34424,CBPF-AFG-24-R-INGO-34424,2,2024,2,95,18732,198024,0,0
23,34433,CBPF-AFG-24-R-UN-34433,3,2024,3,95,2050,382200,0,0
23,34434,CBPF-AFG-24-R-INGO-34434,2,2024,2,95,12180,476760,0,0
23,34435,CBPF-AFG-24-R-INGO-34435,2,2024,2,3,19684,484001,0,0
23,34437,CBPF-AFG-24-R-NGO-34437,1,2024,2,95,6601,258382,0,0
23,34440,CBPF-AFG-24-R-NGO-34440,1,2024,3,3,8939,214536,0,0
23,34466,CBPF-AFG-24-R-INGO-34466,2,2024,2,3,11823,287130,0,0
23,34496,CBPF-AFG-24-R-INGO-34496,2,2024,2,3,15281,371110,0,0
23,35079,CBPF-AFG-25-R-INGO-35079,2,2025,3,95,3087,525602,0,0
23,35082,CBPF-AFG-25-R-INGO-35082,2,2025,3,95,1673,131450,0,0
23,35086,CBPF-AFG-25-R-INGO-35086,2,2025,2,3,10913,249440,0,0
23,35089,CBPF-AFG-25-R-INGO-35089,2,2025,1,104,6643,403806,0,0
23,35090,CBPF-AFG-25-R-NGO-35090,1,2025,3,6,60,6000,0,0
23,35102,CBPF-AFG-25-R-NGO-35102,1,2025,2,103,800,160000,0,0
23,35108,CBPF-AFG-25-R-INGO-35108,2,2025,3,95,367,485560,0,0
23,35112,CBPF-AFG-25-R-INGO-35112,2,2025,2,6,65,6500,0,0
23,35113,CBPF-AFG-25-R-INGO-35113,2,2025,3,95,4130,491830,0,0
23,35115,CBPF-AFG-25-R-INGO-35115,2,2025,3,95,7098,403700,0,0
23,35115,CBPF-AFG-25-R-INGO-35115,2,2025,3,95,1225,257600,0,0
23,35120,CBPF-AFG-25-R-INGO-35120,2,2025,2,3,1220,196176,0,0
23,35120,CBPF-AFG-25-R-INGO-35120,2,2025,1,104,450,202500,0,0
23,35122,CBPF-AFG-25-R-UN-35122,3,2025,2,95,6635,390940,0,0
23,35122,CBPF-AFG-25-R-UN-35122,3,2025,2,7,5000,140000,0,0
23,35122,CBPF-AFG-25-R-UN-35122,3,2025,2,7,872,174400,0,0
23,35130,CBPF-AFG-25-R-INGO-35130,2,2025,2,3,8246,188480,0,0
23,35136,CBPF-AFG-25-R-NGO-35136,1,2025,2,3,15435,352800,0,0
23,35183,CBPF-AFG-25-R-NGO-35183,1,2025,2,3,7168,167936,0,0
23,35192,CBPF-AFG-25-R-UN-35192,3,2025,1,104,15437,864000,0,0
25,25341,CBPF-DRC-23-R-INGO-25341,2,2023,2,186,1780,148750,1777,148510
25,25349,CBPF-DRC-23-R-NGO-25349,1,2023,2,192,18000,664800,0,0
25,26035,CBPF-DRC-23-R-NGO-26035,1,2023,4,186,10884,45000,10884,44084
25,26040,CBPF-DRC-23-R-NGO-26040,1,2023,2,195,156,23400,0,0
25,26040,CBPF-DRC-23-R-NGO-26040,1,2023,2,235,209,31350,0,0
25,26047,CBPF-DRC-23-R-NGO-26047,1,2023,2,235,150,37500,150,37500
25,26047,CBPF-DRC-23-R-NGO-26047,1,2023,2,235,150,37500,150,37500
25,26088,CBPF-DRC-23-R-NGO-26088,1,2023,3,192,1275,156953,1275,156953
25,26088,CBPF-DRC-23-R-NGO-26088,1,2023,5,192,15000,600000,16612,600000
25,26093,CBPF-DRC-23-R-INGO-26093,2,2023,2,235,236,15660,0,0
25,26093,CBPF-DRC-23-R-INGO-26093,2,2023,2,235,188,35400,0,0
25,26093,CBPF-DRC-23-R-INGO-26093,2,2023,2,235,250,45000,0,0
25,26111,CBPF-DRC-23-R-NGO-26111,1,2023,4,192,6125,81680,0,0
25,26136,CBPF-DRC-23-R-INGO-26136,2,2023,1,195,1032,56000,926,47505
25,26138,CBPF-DRC-23-R-NGO-26138,1,2023,1,235,280,28000,280,28000
25,26139,CBPF-DRC-23-R-INGO-26139,2,2023,2,192,8000,144000,11105,144674
25,26145,CBPF-DRC-23-R-NGO-26145,1,2023,2,235,800,96000,562,67440
25,26163,CBPF-DRC-23-R-INGO-26163,2,2023,4,235,100,15000,0,0
25,27206,CBPF-DRC-23-R-NGO-27206,1,2023,3,235,100,25750,100,25750
25,27206,CBPF-DRC-23-R-NGO-27206,1,2023,3,195,200,15530,300,15530
25,27207,CBPF-DRC-23-R-INGO-27207,2,2023,3,197,3000,43750,3000,43750
25,27212,CBPF-DRC-23-R-NGO-27212,1,2023,1,186,6000,120000,6000,120000
25,27216,CBPF-DRC-23-R-INGO-27216,2,2023,2,235,100,7000,0,0
25,27220,CBPF-DRC-23-R-NGO-27220,1,2023,1,235,180,19800,0,0
25,27220,CBPF-DRC-23-R-NGO-27220,1,2023,2,192,400,44000,0,0
25,27223,CBPF-DRC-23-R-INGO-27223,2,2023,2,195,210,5000,243,2943
25,27223,CBPF-DRC-23-R-INGO-27223,2,2023,3,195,225,42449,225,42450
25,27233,CBPF-DRC-23-R-NGO-27233,1,2023,2,192,11160,184140,13812,184140
25,27235,CBPF-DRC-23-R-NGO-27235,1,2023,2,196,102912,182800,0,0
25,27249,CBPF-DRC-23-R-INGO-27249,2,2023,3,186,1800,52200,1800,52200
25,27249,CBPF-DRC-23-R-INGO-27249,2,2023,3,186,1265,50600,1265,50600
25,27255,CBPF-DRC-23-R-NGO-27255,1,2023,3,197,480,24000,0,0
25,27256,CBPF-DRC-23-R-INGO-27256,2,2023,1,235,120,24000,0,0
25,27318,CBPF-DRC-23-R-INGO-27318,2,2023,2,195,74,5000,0,0
25,27318,CBPF-DRC-23-R-INGO-27318,2,2023,2,235,100,2850,0,0
25,27802,CBPF-DRC-24-S-INGO-27802,2,2024,1,195,200,26000,0,0
25,27806,CBPF-DRC-24-S-INGO-27806,2,2024,2,192,18000,720000,0,0
25,27811,CBPF-DRC-24-S-NGO-27811,1,2024,5,192,18000,320400,0,0
25,27812,CBPF-DRC-24-S-NGO-27812,1,2024,1,199,29400,1062550,0,0
25,27838,CBPF-DRC-24-S-INGO-27838,2,2024,2,192,10200,459000,0,0
25,27847,CBPF-DRC-24-S-INGO-27847,2,2024,1,235,200,50000,0,0
25,27861,CBPF-DRC-24-S-NGO-27861,1,2024,2,235,400,100000,0,0
25,27870,CBPF-DRC-24-S-INGO-27870,2,2024,3,195,26,65000,26,0
25,27874,CBPF-DRC-24-S-NGO-27874,1,2024,2,192,9000,324000,0,0
25,27876,CBPF-DRC-24-S-NGO-27876,1,2024,3,195,2000,76000,0,0
25,27880,CBPF-DRC-24-S-NGO-27880,1,2024,2,192,12000,160000,0,0
25,27882,CBPF-DRC-24-S-NGO-27882,1,2024,3,235,300,45000,0,0
25,27891,CBPF-DRC-24-S-UN-27891,3,2024,1,192,5700,128250,0,0
25,27891,CBPF-DRC-24-S-UN-27891,3,2024,1,192,7200,162000,0,0
25,27891,CBPF-DRC-24-S-UN-27891,3,2024,1,192,6000,135000,0,0
25,27891,CBPF-DRC-24-S-UN-27891,3,2024,5,192,7200,108000,0,0
25,27898,CBPF-DRC-24-S-NGO-27898,1,2024,2,192,2125,255000,0,0
25,27909,CBPF-DRC-24-S-NGO-27909,1,2024,2,192,45600,547200,0,0
25,27910,CBPF-DRC-24-S-NGO-27910,1,2024,1,199,750,319703,0,0
