FundType,PFId,PrjCode,AllSrc,PrjTitle,ClstAgg,ClstPrct,AdmLocTypeIdAgg,AdmLoc1,AdmLocBenClustAgg1,AdmLocCord1,AdmLocClustBdg1,AYr,PrjCycleStatus
CBPF,72,IRQ-19/3884/SA1/H/UN/11410,2,"Sustaining Access to Nutrition, Neonatal and Child Health Care Services to Vulnerable IDP Children and Women living in Camps",7,100.00,37##38##39##,Salah Al-Din,0##440##421##404,"34.45000000,43.58330000",5001.180,2019,Project Closed
CBPF,72,IRQ-20/3884/SA1/H/UN/16295,2,Support emergency health interventions to respond to COVID-19 epidemic in Iraq,7,100.00,37##,Al Anbar,0##6986##0##200,"32.90000000,41.60000000",30000.01,2020,Project Closed
CBPF,72,IRQ-20/3884/SA1/H/UN/16295,2,Support emergency health interventions to respond to COVID-19 epidemic in Iraq,7,100.00,37##,Al Basrah,0##24642##50271##48299,"30.50166000,47.81529000",40000.01,2020,Project Closed
CBPF,72,IRQ-20/3884/SA1/H/UN/16295,2,Support emergency health interventions to respond to COVID-19 epidemic in Iraq,7,100.00,37##,Al Qadissiya,0##230##0##30,"31.85000000,45.05000000",2000.00,2020,Project Closed
CBPF,72,IRQ-20/3884/SA1/H/UN/16295,2,Support emergency health interventions to respond to COVID-19 epidemic in Iraq,7,100.00,37##,Al Sulaymaniyah,2031##18080##32978##31821,"35.54970100,45.44431700",40000.01,2020,Project Closed
CBPF,72,IRQ-20/3884/SA1/H/UN/16295,2,Support emergency health interventions to respond to COVID-19 epidemic in Iraq,7,100.00,37##,An Najaf,0##10623##21665##20817,"32.00241800,44.33120700",11000.00,2020,Project Closed
CBPF,72,IRQ-20/3884/SA1/H/UN/16295,2,Support emergency health interventions to respond to COVID-19 epidemic in Iraq,7,100.00,37##,Babil,0##800##0##50,"32.49635200,44.45780100",2000.00,2020,Project Closed
CBPF,72,IRQ-20/3884/SA1/H/UN/16295,2,Support emergency health interventions to respond to COVID-19 epidemic in Iraq,7,100.00,37##,Baghdad,0##133070##271463##260818,"33.29102600,44.46714200",200000.05,2020,Project Closed
CBPF,72,IRQ-20/3884/SA1/H/UN/16295,2,Support emergency health interventions to respond to COVID-19 epidemic in Iraq,7,100.00,37##,Dahuk,24555##27284##25537##24685,"36.86739100,42.99885800",270000.06,2020,Project Closed
CBPF,72,IRQ-20/3884/SA1/H/UN/16295,2,Support emergency health interventions to respond to COVID-19 epidemic in Iraq,7,100.00,37##,Diyala,0##3400##0##85,"33.88330000,45.06670000",10000.00,2020,Project Closed
CBPF,72,IRQ-20/3884/SA1/H/UN/16295,2,Support emergency health interventions to respond to COVID-19 epidemic in Iraq,7,100.00,37##,Erbil,1785##13556##17138##16648,"36.19110000,44.00920000",50000.01,2020,Project Closed
CBPF,72,IRQ-20/3884/SA1/H/UN/16295,2,Support emergency health interventions to respond to COVID-19 epidemic in Iraq,7,100.00,37##,Kerbala,0##9043##18449##17725,"32.61670000,44.03330000",20000.00,2020,Project Closed
CBPF,72,IRQ-20/3884/SA1/H/UN/16295,2,Support emergency health interventions to respond to COVID-19 epidemic in Iraq,7,100.00,37##,Kirkuk,1404##4480##1460##1471,"35.46670000,44.31670000",30000.01,2020,Project Closed
CBPF,72,IRQ-20/3884/SA1/H/UN/16295,2,Support emergency health interventions to respond to COVID-19 epidemic in Iraq,7,100.00,37##,Nineveh,17905##37188##18621##19905,"36.35940000,43.15280000",280000.07,2020,Project Closed
CBPF,72,IRQ-20/3884/SA1/H/UN/16295,2,Support emergency health interventions to respond to COVID-19 epidemic in Iraq,7,100.00,37##,Salah Al-Din,0##3712##0##100,"34.45000000,43.58330000",15000.00,2020,Project Closed
